Sample_ID_phyloseq,tax_id,count_16s,species,genus,family,order,class,phylum,superkingdom,Latitude,Longitude,Morphology_species,Sex,Age,Weight_g,Location_type,Date,conc_16s__PCR,Gene,Sample_ID,barcode_16s,is_control,sample_or_control
R55__barcode59,4072,223.5928102863208,NA,Lachnospiraceae NK4A136 group,Lachnospiraceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,-22.577246,18.191356,Micaelamys_namaquesnsis,female,adult,51,Bush,26.03.2023,29,16s,R55,barcode59,FALSE,sample
R49__barcode53,4072,132.87190977387658,NA,Lachnospiraceae NK4A136 group,Lachnospiraceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,-22.579136,18.194229,Micaelamys_namaquesnsis,male,adult,57,Bush,26.03.2023,31,16s,R49,barcode53,FALSE,sample
R48__barcode52,4072,194.37392069326455,NA,Lachnospiraceae NK4A136 group,Lachnospiraceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,-22.582935,18.186706,Micaelamys_namaquesnsis,male,adult,62,Bush,25.03.2023,16,16s,R48,barcode52,FALSE,sample
R44__barcode48,4072,837.1764915665236,NA,Lachnospiraceae NK4A136 group,Lachnospiraceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,-22.683512,18.161339,House_mouse,male,NA,12,Chickens,24.03.2023,38,16s,R44,barcode48,FALSE,sample
R03__barcode04,4072,1278.3508637303955,NA,Lachnospiraceae NK4A136 group,Lachnospiraceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,-22.578856,18.190222,Mastomy_coucha,male,adult,32.5,Bush,22.03.2023,22.8,16s,R03,barcode04,FALSE,sample
R26__barcode30,4072,2225.585850475341,NA,Lachnospiraceae NK4A136 group,Lachnospiraceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,-22.613411,18.193519,Micaelamys_namaquesnsis,male,adult,44,Farm,23.03.2023,24,16s,R26,barcode30,FALSE,sample
R40__barcode44,4072,572.6965899156232,NA,Lachnospiraceae NK4A136 group,Lachnospiraceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,-22.683512,18.161339,Micaelamys_namaquesnsis,male,adult,56,Chickens,24.03.2023,18,16s,R40,barcode44,FALSE,sample
R32__barcode36,4072,5488.414699094172,NA,Lachnospiraceae NK4A136 group,Lachnospiraceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,-22.683742,18.160822,Micaelamys_namaquesnsis,NA,adult,NA,Bush,24.03.2023,16.3,16s,R32,barcode36,FALSE,sample
R03__barcode05,4072,32.74716945383541,NA,Lachnospiraceae NK4A136 group,Lachnospiraceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,-22.578856,18.190222,Mastomy_coucha,male,adult,32.5,Bush,22.03.2023,0.18,16s,R03,barcode05,FALSE,sample
R30__barcode34,4072,1005.1575374872934,NA,Lachnospiraceae NK4A136 group,Lachnospiraceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,-22.683563,18.16095,Micaelamys_namaquesnsis,NA,adult,NA,House,24.03.2023,32,16s,R30,barcode34,FALSE,sample
R29__barcode33,4072,1384.361221786075,NA,Lachnospiraceae NK4A136 group,Lachnospiraceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,-22.683382,18.16094,Micaelamys_namaquesnsis,NA,adult,NA,House,24.03.2023,33,16s,R29,barcode33,FALSE,sample
R33__barcode37,4072,163.33374083830827,NA,Lachnospiraceae NK4A136 group,Lachnospiraceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,-22.683742,18.160822,Micaelamys_namaquesnsis,NA,adult,NA,Bush,24.03.2023,27.4,16s,R33,barcode37,FALSE,sample
R56__barcode60,4072,15883.325404326317,NA,Lachnospiraceae NK4A136 group,Lachnospiraceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,-22.575708,18.19194,Vole,NA,adult,49,Bush,26.03.2023,5.72,16s,R56,barcode60,FALSE,sample
R27__barcode31,4072,4608.750247997628,NA,Lachnospiraceae NK4A136 group,Lachnospiraceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,-22.683319,18.160801,Micaelamys_namaquesnsis,NA,adult,NA,House_outdoors,24.03.2023,23.8,16s,R27,barcode31,FALSE,sample
R10__barcode14,4072,2086.766035770813,NA,Lachnospiraceae NK4A136 group,Lachnospiraceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,-22.615088,18.192674,Mastomy_coucha,male,adult,40,House_outdoors,23.03.2023,18.4,16s,R10,barcode14,FALSE,sample
R21__barcode25,4072,367.36470841954286,NA,Lachnospiraceae NK4A136 group,Lachnospiraceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,-22.613411,18.193519,Mastomy_coucha,male,adult,38,Farm,23.03.2023,19,16s,R21,barcode25,FALSE,sample
R31__barcode35,4072,10880.046415801811,NA,Lachnospiraceae NK4A136 group,Lachnospiraceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,-22.683563,18.16095,Micaelamys_namaquesnsis,NA,adult,NA,House,24.03.2023,20,16s,R31,barcode35,FALSE,sample
R02__barcode03,4072,72.73246249506191,NA,Lachnospiraceae NK4A136 group,Lachnospiraceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,-22.578899,18.189302,Mastomy_coucha,male,adult,43.5,Outdoor_kitchen,22.03.2023,9.444,16s,R02,barcode03,FALSE,sample
R37__barcode41,4072,1757.2402558327424,NA,Lachnospiraceae NK4A136 group,Lachnospiraceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,-22.683966,18.160235,Micaelamys_namaquesnsis,male,adult,62,Bush,24.03.2023,18,16s,R37,barcode41,FALSE,sample
R15__barcode19,4072,7169.518559893735,NA,Lachnospiraceae NK4A136 group,Lachnospiraceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,-22.613508,18.192469,Micaelamys_namaquesnsis,male,adult,54,House_outdoors,23.03.2023,8,16s,R15,barcode19,FALSE,sample
R52__barcode56,4072,3756.9999859308377,NA,Lachnospiraceae NK4A136 group,Lachnospiraceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,-22.579473,18.191019,Micaelamys_namaquesnsis,female,adult,28,Bush,26.03.2023,30,16s,R52,barcode56,FALSE,sample
C1__barcode61,4072,303.0003910716755,NA,Lachnospiraceae NK4A136 group,Lachnospiraceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,NA,NA,NA,NA,NA,NA,NA,NA,0.4,16s,C1,barcode61,TRUE,control
R23__barcode27,4072,3148.3372144929413,NA,Lachnospiraceae NK4A136 group,Lachnospiraceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,-22.613411,18.193519,Mastomy_coucha,male,adult,30,Farm,23.03.2023,17,16s,R23,barcode27,FALSE,sample
R54__barcode58,4072,2680.272055732981,NA,Lachnospiraceae NK4A136 group,Lachnospiraceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,-22.577597,18.191299,Vole,male,adult,79,Bush,26.03.2023,24,16s,R54,barcode58,FALSE,sample
R39__barcode43,4072,907.0564766590146,NA,Lachnospiraceae NK4A136 group,Lachnospiraceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,-22.683512,18.161339,Micaelamys_namaquesnsis,male,adult,59,Chickens,24.03.2023,5,16s,R39,barcode43,FALSE,sample
R11__barcode15,4072,4299.439655147002,NA,Lachnospiraceae NK4A136 group,Lachnospiraceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,-22.615088,18.192674,Thallomys_paedulcus,male,adult,89,House_outdoors,23.03.2023,15,16s,R11,barcode15,FALSE,sample
R34__barcode38,4072,2956.0029918201026,NA,Lachnospiraceae NK4A136 group,Lachnospiraceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,-22.683846,18.160353,Micaelamys_namaquesnsis,male,juvenile,19,Bush,24.03.2023,12,16s,R34,barcode38,FALSE,sample
R13__barcode17,4072,69.07898364903006,NA,Lachnospiraceae NK4A136 group,Lachnospiraceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,-22.615088,18.192674,Mastomy_coucha,male,adult,40,House_outdoors,23.03.2023,30,16s,R13,barcode17,FALSE,sample
R36__barcode40,4072,1120.964286410809,NA,Lachnospiraceae NK4A136 group,Lachnospiraceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,-22.683966,18.160235,Micaelamys_namaquesnsis,male,adult,52,Bush,24.03.2023,11,16s,R36,barcode40,FALSE,sample
R25__barcode29,4072,1226.9127045935331,NA,Lachnospiraceae NK4A136 group,Lachnospiraceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,-22.613411,18.193519,Micaelamys_namaquesnsis,male,adult,64,Farm,23.03.2023,21,16s,R25,barcode29,FALSE,sample
R20__barcode23,4072,2271.994023844351,NA,Lachnospiraceae NK4A136 group,Lachnospiraceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,-22.613411,18.193519,Micaelamys_namaquesnsis,male,adult,45,Farm,23.03.2023,26,16s,R20,barcode23,FALSE,sample
R14__barcode18,4072,2770.076039530562,NA,Lachnospiraceae NK4A136 group,Lachnospiraceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,-22.613508,18.192469,Micaelamys_namaquesnsis,male,juvenile,NA,House_outdoors,23.03.2023,11,16s,R14,barcode18,FALSE,sample
R05__barcode07,4072,6372.72242,NA,Lachnospiraceae NK4A136 group,Lachnospiraceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,-22.580747,18.187053,Micaelamys_namaquesnsis,male,adult,43.5,Indoors,22.03.2023,6.38,16s,R05,barcode07,FALSE,sample
R50__barcode54,4072,2360.313012001237,NA,Lachnospiraceae NK4A136 group,Lachnospiraceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,-22.579395,18.192067,Micaelamys_namaquesnsis,female,adult,36,Bush,26.03.2023,12,16s,R50,barcode54,FALSE,sample
R16__barcode20,4072,10173.16966,NA,Lachnospiraceae NK4A136 group,Lachnospiraceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,-22.613508,18.192469,Mastomy_coucha,male,adult,44,House_outdoors,23.03.2023,18,16s,R16,barcode20,FALSE,sample
R09__barcode13,4072,5991.995470115023,NA,Lachnospiraceae NK4A136 group,Lachnospiraceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,-22.61483,18.192715,Thallomys_paedulcus,male,adult,116,House_outdoors,23.03.2023,5.72,16s,R09,barcode13,FALSE,sample
R53__barcode57,4072,4354.600856823608,NA,Lachnospiraceae NK4A136 group,Lachnospiraceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,-22.579016,18.190399,Micaelamys_namaquesnsis,male,adult,39,Bush,26.03.2023,27,16s,R53,barcode57,FALSE,sample
R01__barcode01,4072,1882.442339,NA,Lachnospiraceae NK4A136 group,Lachnospiraceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,-22.578899,18.189302,Mastomy_coucha,male,adult,38.7,Outdoor_kitchen,22.03.2023,5.92,16s,R01,barcode01,FALSE,sample
R01__barcode02,4072,926.7999627,NA,Lachnospiraceae NK4A136 group,Lachnospiraceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,-22.578899,18.189302,Mastomy_coucha,male,adult,38.7,Outdoor_kitchen,22.03.2023,11.6,16s,R01,barcode02,FALSE,sample
R51__barcode55,4072,12365.087187052828,NA,Lachnospiraceae NK4A136 group,Lachnospiraceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,-22.579473,18.191019,Micaelamys_namaquesnsis,female,adult,40,Bush,26.03.2023,18,16s,R51,barcode55,FALSE,sample
R18__barcode22,4072,1635.1053900193658,NA,Lachnospiraceae NK4A136 group,Lachnospiraceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,-22.615737,18.192335,Mastomy_coucha,male,adult,34,House_outdoors,23.03.2023,11.7,16s,R18,barcode22,FALSE,sample
R07__barcode12,4072,601.6856255009999,NA,Lachnospiraceae NK4A136 group,Lachnospiraceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,-22.580747,18.187053,Mastomy_coucha,male,adult,45.5,Indoors,22.03.2023,20,16s,R07,barcode12,FALSE,sample
R24__barcode28,4072,332.4383961681686,NA,Lachnospiraceae NK4A136 group,Lachnospiraceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,-22.613411,18.193519,Mastomy_coucha,male,adult,33,Farm,23.03.2023,17,16s,R24,barcode28,FALSE,sample
R06__barcode09,4072,66.12388050533421,NA,Lachnospiraceae NK4A136 group,Lachnospiraceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,-22.580747,18.187053,Micaelamys_namaquesnsis,male,adult,84.16,Indoors,22.03.2023,30,16s,R06,barcode09,FALSE,sample
R22__barcode26,4072,13168.848084541536,NA,Lachnospiraceae NK4A136 group,Lachnospiraceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,-22.613411,18.193519,Mastomy_coucha,male,adult,35,Farm,23.03.2023,6,16s,R22,barcode26,FALSE,sample
R16__barcode20,410,70.25010359821295,subtilis;,Bacillus,Bacillaceae,Bacillales,Bacilli,Firmicutes,Bacteria,-22.613508,18.192469,Mastomy_coucha,male,adult,44,House_outdoors,23.03.2023,18,16s,R16,barcode20,FALSE,sample
R15__barcode19,427,11.247959379055212,nigrescens;,Geodermatophilus,Geodermatophilaceae,Frankiales,Actinobacteria,Actinobacteriota,Bacteria,-22.613508,18.192469,Micaelamys_namaquesnsis,male,adult,54,House_outdoors,23.03.2023,8,16s,R15,barcode19,FALSE,sample
R15__barcode19,4277,43.00516152721466,obscurus;,Geodermatophilus,Geodermatophilaceae,Frankiales,Actinobacteria,Actinobacteriota,Bacteria,-22.613508,18.192469,Micaelamys_namaquesnsis,male,adult,54,House_outdoors,23.03.2023,8,16s,R15,barcode19,FALSE,sample
R46__barcode50,4289,49.99994101,NA,Elusimicrobium,Elusimicrobiaceae,Elusimicrobiales,Elusimicrobia,Elusimicrobiota,Bacteria,-22.583613,18.186369,Mastomy_coucha,female,adult,45,Bush,25.03.2023,25,16s,R46,barcode50,FALSE,sample
R12__barcode16,4289,25.99987196330247,NA,Elusimicrobium,Elusimicrobiaceae,Elusimicrobiales,Elusimicrobia,Elusimicrobiota,Bacteria,-22.615088,18.192674,Micaelamys_namaquesnsis,male,adult,60,House_outdoors,23.03.2023,17.7,16s,R12,barcode16,FALSE,sample
R47__barcode51,4292,175.06135637226458,NA,Ruminococcus,Ruminococcaceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,-22.583613,18.186369,Elephantulus_intufi,unidentified,adult,63,Bush,25.03.2023,27,16s,R47,barcode51,FALSE,sample
R38__barcode42,4292,14.001373591303716,NA,Ruminococcus,Ruminococcaceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,-22.683512,18.161339,Micaelamys_namaquesnsis,male,adult,46,Chickens,24.03.2023,14,16s,R38,barcode42,FALSE,sample
R45__barcode49,4292,487.45343592531134,NA,Ruminococcus,Ruminococcaceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,-22.586753,18.184711,Micaelamys_namaquesnsis,male,adult,55,Bush,25.03.2023,16,16s,R45,barcode49,FALSE,sample
R04__barcode06,4292,475.2018723613112,NA,Ruminococcus,Ruminococcaceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,-22.580747,18.187053,Mastomy_coucha,male,juvenile,7,Indoors,22.03.2023,18.3,16s,R04,barcode06,FALSE,sample
R41__barcode45,4292,497.5845236662262,NA,Ruminococcus,Ruminococcaceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,-22.683512,18.161339,Micaelamys_namaquesnsis,female,adult,56,Chickens,24.03.2023,27,16s,R41,barcode45,FALSE,sample
R35__barcode39,4292,416.87825377594345,NA,Ruminococcus,Ruminococcaceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,-22.683966,18.160235,Micaelamys_namaquesnsis,male,adult,61,Bush,24.03.2023,3.2,16s,R35,barcode39,FALSE,sample
R46__barcode50,4292,223.1569000105561,NA,Ruminococcus,Ruminococcaceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,-22.583613,18.186369,Mastomy_coucha,female,adult,45,Bush,25.03.2023,25,16s,R46,barcode50,FALSE,sample
R28__barcode32,4292,537.6378335405009,NA,Ruminococcus,Ruminococcaceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,-22.683319,18.160801,Micaelamys_namaquesnsis,NA,adult,NA,House_outdoors,24.03.2023,20.8,16s,R28,barcode32,FALSE,sample
R42__barcode46,4292,119.43182538890242,NA,Ruminococcus,Ruminococcaceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,-22.683512,18.161339,Thallomys_paedulcus,male,adult,71,Chickens,24.03.2023,28,16s,R42,barcode46,FALSE,sample
R12__barcode16,4292,1261.2697229952962,NA,Ruminococcus,Ruminococcaceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,-22.615088,18.192674,Micaelamys_namaquesnsis,male,adult,60,House_outdoors,23.03.2023,17.7,16s,R12,barcode16,FALSE,sample
R07__barcode11,4292,27.00004863440469,NA,Ruminococcus,Ruminococcaceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,-22.580747,18.187053,Mastomy_coucha,male,adult,45.5,Indoors,22.03.2023,28,16s,R07,barcode11,FALSE,sample
R19__barcode24,4292,279.23221591810693,NA,Ruminococcus,Ruminococcaceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,-22.615737,18.192335,Micaelamys_namaquesnsis,male,adult,56,House_outdoors,23.03.2023,16,16s,R19,barcode24,FALSE,sample
R55__barcode59,4292,83.03484446883812,NA,Ruminococcus,Ruminococcaceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,-22.577246,18.191356,Micaelamys_namaquesnsis,female,adult,51,Bush,26.03.2023,29,16s,R55,barcode59,FALSE,sample
R48__barcode52,4292,189.16290754746137,NA,Ruminococcus,Ruminococcaceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,-22.582935,18.186706,Micaelamys_namaquesnsis,male,adult,62,Bush,25.03.2023,16,16s,R48,barcode52,FALSE,sample
R44__barcode48,4292,12.999295887955412,NA,Ruminococcus,Ruminococcaceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,-22.683512,18.161339,House_mouse,male,NA,12,Chickens,24.03.2023,38,16s,R44,barcode48,FALSE,sample
R03__barcode04,4292,43.61081978772113,NA,Ruminococcus,Ruminococcaceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,-22.578856,18.190222,Mastomy_coucha,male,adult,32.5,Bush,22.03.2023,22.8,16s,R03,barcode04,FALSE,sample
R26__barcode30,4292,944.3104831,NA,Ruminococcus,Ruminococcaceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,-22.613411,18.193519,Micaelamys_namaquesnsis,male,adult,44,Farm,23.03.2023,24,16s,R26,barcode30,FALSE,sample
R40__barcode44,4292,234.7350275822689,NA,Ruminococcus,Ruminococcaceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,-22.683512,18.161339,Micaelamys_namaquesnsis,male,adult,56,Chickens,24.03.2023,18,16s,R40,barcode44,FALSE,sample
R32__barcode36,4292,1269.960532282764,NA,Ruminococcus,Ruminococcaceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,-22.683742,18.160822,Micaelamys_namaquesnsis,NA,adult,NA,Bush,24.03.2023,16.3,16s,R32,barcode36,FALSE,sample
R30__barcode34,4292,41.99999440082265,NA,Ruminococcus,Ruminococcaceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,-22.683563,18.16095,Micaelamys_namaquesnsis,NA,adult,NA,House,24.03.2023,32,16s,R30,barcode34,FALSE,sample
R29__barcode33,4292,2141.989936751286,NA,Ruminococcus,Ruminococcaceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,-22.683382,18.16094,Micaelamys_namaquesnsis,NA,adult,NA,House,24.03.2023,33,16s,R29,barcode33,FALSE,sample
R06__barcode10,4292,28.007579860410974,NA,Ruminococcus,Ruminococcaceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,-22.580747,18.187053,Micaelamys_namaquesnsis,male,adult,84.16,Indoors,22.03.2023,28,16s,R06,barcode10,FALSE,sample
R33__barcode37,4292,21.793310528698264,NA,Ruminococcus,Ruminococcaceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,-22.683742,18.160822,Micaelamys_namaquesnsis,NA,adult,NA,Bush,24.03.2023,27.4,16s,R33,barcode37,FALSE,sample
R56__barcode60,4292,1493.9752343537264,NA,Ruminococcus,Ruminococcaceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,-22.575708,18.19194,Vole,NA,adult,49,Bush,26.03.2023,5.72,16s,R56,barcode60,FALSE,sample
R27__barcode31,4292,422.6851443207973,NA,Ruminococcus,Ruminococcaceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,-22.683319,18.160801,Micaelamys_namaquesnsis,NA,adult,NA,House_outdoors,24.03.2023,23.8,16s,R27,barcode31,FALSE,sample
R10__barcode14,4292,666.6712348571864,NA,Ruminococcus,Ruminococcaceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,-22.615088,18.192674,Mastomy_coucha,male,adult,40,House_outdoors,23.03.2023,18.4,16s,R10,barcode14,FALSE,sample
R21__barcode25,4292,116.7518725666351,NA,Ruminococcus,Ruminococcaceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,-22.613411,18.193519,Mastomy_coucha,male,adult,38,Farm,23.03.2023,19,16s,R21,barcode25,FALSE,sample
R31__barcode35,4292,824.3068359921972,NA,Ruminococcus,Ruminococcaceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,-22.683563,18.16095,Micaelamys_namaquesnsis,NA,adult,NA,House,24.03.2023,20,16s,R31,barcode35,FALSE,sample
R02__barcode03,4292,820.2393257,NA,Ruminococcus,Ruminococcaceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,-22.578899,18.189302,Mastomy_coucha,male,adult,43.5,Outdoor_kitchen,22.03.2023,9.444,16s,R02,barcode03,FALSE,sample
R37__barcode41,4292,1559.8115217544698,NA,Ruminococcus,Ruminococcaceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,-22.683966,18.160235,Micaelamys_namaquesnsis,male,adult,62,Bush,24.03.2023,18,16s,R37,barcode41,FALSE,sample
R15__barcode19,4292,477.8651543,NA,Ruminococcus,Ruminococcaceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,-22.613508,18.192469,Micaelamys_namaquesnsis,male,adult,54,House_outdoors,23.03.2023,8,16s,R15,barcode19,FALSE,sample
R52__barcode56,4292,272.47086985731363,NA,Ruminococcus,Ruminococcaceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,-22.579473,18.191019,Micaelamys_namaquesnsis,female,adult,28,Bush,26.03.2023,30,16s,R52,barcode56,FALSE,sample
R23__barcode27,4292,464.31569411796494,NA,Ruminococcus,Ruminococcaceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,-22.613411,18.193519,Mastomy_coucha,male,adult,30,Farm,23.03.2023,17,16s,R23,barcode27,FALSE,sample
R54__barcode58,4292,1426.8202833778298,NA,Ruminococcus,Ruminococcaceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,-22.577597,18.191299,Vole,male,adult,79,Bush,26.03.2023,24,16s,R54,barcode58,FALSE,sample
R39__barcode43,4292,871.2616202,NA,Ruminococcus,Ruminococcaceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,-22.683512,18.161339,Micaelamys_namaquesnsis,male,adult,59,Chickens,24.03.2023,5,16s,R39,barcode43,FALSE,sample
R11__barcode15,4292,1904.9850311565976,NA,Ruminococcus,Ruminococcaceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,-22.615088,18.192674,Thallomys_paedulcus,male,adult,89,House_outdoors,23.03.2023,15,16s,R11,barcode15,FALSE,sample
R34__barcode38,4292,352.99066331487563,NA,Ruminococcus,Ruminococcaceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,-22.683846,18.160353,Micaelamys_namaquesnsis,male,juvenile,19,Bush,24.03.2023,12,16s,R34,barcode38,FALSE,sample
R36__barcode40,4292,1044.640519623816,NA,Ruminococcus,Ruminococcaceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,-22.683966,18.160235,Micaelamys_namaquesnsis,male,adult,52,Bush,24.03.2023,11,16s,R36,barcode40,FALSE,sample
R25__barcode29,4292,146.18479425143764,NA,Ruminococcus,Ruminococcaceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,-22.613411,18.193519,Micaelamys_namaquesnsis,male,adult,64,Farm,23.03.2023,21,16s,R25,barcode29,FALSE,sample
R20__barcode23,4292,156.07110309696338,NA,Ruminococcus,Ruminococcaceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,-22.613411,18.193519,Micaelamys_namaquesnsis,male,adult,45,Farm,23.03.2023,26,16s,R20,barcode23,FALSE,sample
R14__barcode18,4292,1350.7233946464353,NA,Ruminococcus,Ruminococcaceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,-22.613508,18.192469,Micaelamys_namaquesnsis,male,juvenile,NA,House_outdoors,23.03.2023,11,16s,R14,barcode18,FALSE,sample
R05__barcode07,4292,117.03257843101964,NA,Ruminococcus,Ruminococcaceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,-22.580747,18.187053,Micaelamys_namaquesnsis,male,adult,43.5,Indoors,22.03.2023,6.38,16s,R05,barcode07,FALSE,sample
